Player,ValueOfHand,Ace,DealerValue,theCountRound,runningCount,trueCount,Action,BlackJackWin,Result,StartRunningCount
2.0,14,0,2,-1,-1,-0.196969696969697,Stand,0,2,0.0
3.0,21,1,2,-1,-1,-0.196969696969697,Stand,1,2,0.0
4.0,9,1,2,-1,-1,-0.196969696969697,Stand,0,2,0.0
1.0,12,0,2,1,0,0.0,Stand,0,0,-1.0
2.0,16,1,2,3,2,0.41935483870967744,Stand,0,0,-1.0
3.0,13,0,2,3,2,0.41935483870967744,Stand,0,0,-1.0
4.0,15,0,2,3,2,0.41935483870967744,Stand,0,0,-1.0
1.0,14,0,10,1,3,0.6582278481012659,Hit,0,0,2.0
2.0,11,0,10,1,3,0.6610169491525424,Double,0,2,2.0
3.0,13,1,10,2,4,0.8927038626609441,Stand,0,0,2.0
4.0,18,0,10,3,5,1.1206896551724137,Stand,0,0,2.0
1.0,12,0,10,0,5,1.1711711711711712,Hit,0,0,5.0
2.0,19,0,10,-2,3,0.7090909090909091,Stand,0,1,5.0
3.0,17,0,10,-2,3,0.7090909090909091,Stand,0,0,5.0
4.0,18,0,10,-3,2,0.4748858447488584,Stand,0,0,5.0
4.1,18,0,10,-4,1,0.2385321100917431,Stand,0,0,5.0
1.0,20,0,10,-1,1,0.25365853658536586,Stand,0,2,2.0
2.0,17,0,10,-1,1,0.25365853658536586,Stand,0,2,2.0
3.0,18,0,10,-1,1,0.25365853658536586,Stand,0,2,2.0
4.0,12,0,10,-1,1,0.25365853658536586,Hit,0,0,2.0
1.0,11,0,10,3,3,0.5165562913907285,Double,0,0,0.0
2.0,16,0,10,3,3,0.5182724252491695,Hit,0,0,0.0
3.0,19,0,10,3,3,0.5234899328859061,Stand,0,0,0.0
4.0,18,0,10,4,4,0.7003367003367004,Stand,0,0,0.0
1.0,20,0,10,0,3,0.5435540069686411,Stand,0,1,3.0
2.0,9,1,10,-1,2,0.36363636363636365,Stand,0,0,3.0
3.0,17,0,10,-1,2,0.36363636363636365,Stand,0,0,3.0
4.0,20,0,10,0,3,0.5492957746478873,Stand,0,1,3.0
1.0,17,0,10,-2,0,0.0,Stand,0,0,2.0
2.0,17,0,10,-3,-1,-0.19047619047619047,Stand,0,0,2.0
3.0,17,0,10,-3,-1,-0.19047619047619047,Stand,0,0,2.0
4.0,19,0,10,-3,-1,-0.19047619047619047,Stand,0,0,2.0
1.0,16,0,6,3,3,0.5977011494252874,Stand,0,0,0.0
2.0,11,0,6,3,3,0.5977011494252874,Double,0,0,0.0
3.0,14,0,6,4,4,0.8,Stand,0,0,0.0
4.0,13,0,6,4,4,0.8,Stand,0,0,0.0
1.0,20,0,7,2,6,1.2530120481927711,Stand,0,2,4.0
2.0,15,0,7,2,6,1.2530120481927711,Stand,0,2,4.0
3.0,10,0,7,2,6,1.2530120481927711,Double,0,2,4.0
4.0,10,0,7,3,7,1.467741935483871,Double,0,2,4.0
1.0,19,0,3,0,7,1.5423728813559323,Stand,0,0,7.0
2.0,18,0,3,0,7,1.5423728813559323,Stand,0,0,7.0
3.0,15,0,3,0,7,1.5423728813559323,Stand,0,0,7.0
4.0,11,0,3,0,7,1.5423728813559323,Double,0,0,7.0
1.0,13,0,6,-1,4,0.9327354260089686,Stand,0,2,5.0
1.1,16,0,6,-1,4,0.9369369369369369,Stand,0,2,5.0
2.0,20,0,6,-1,4,0.9369369369369369,Stand,0,2,5.0
3.0,11,0,6,-1,4,0.9369369369369369,Double,0,2,5.0
4.0,1,1,6,-2,3,0.7058823529411765,Hit,0,2,5.0
4.1,1,1,6,-3,2,0.4727272727272727,Hit,0,2,5.0
1.0,11,0,2,3,3,0.75,Double,0,0,0.0
2.0,11,0,2,4,4,1.0048309178743962,Double,0,0,0.0
3.0,20,0,2,5,5,1.262135922330097,Stand,0,1,0.0
4.0,15,0,2,4,4,1.0146341463414634,Stand,0,0,0.0
1.0,12,0,4,2,2,0.34437086092715236,Stand,0,0,0.0
2.0,8,1,4,2,2,0.34437086092715236,Stand,0,0,0.0
3.0,15,0,4,2,2,0.34551495016611294,Stand,0,0,0.0
4.0,19,0,4,2,2,0.34551495016611294,Stand,0,1,0.0
1.0,20,0,9,1,3,0.5379310344827587,Stand,0,2,2.0
2.0,16,0,9,1,3,0.5379310344827587,Stand,0,2,2.0
3.0,11,0,9,1,3,0.5379310344827587,Double,0,2,2.0
4.0,18,0,9,-1,1,0.18055555555555555,Stand,0,2,2.0
1.0,18,0,11,-1,-1,-0.1890909090909091,Stand,0,0,0.0
2.0,18,0,11,-1,-1,-0.1890909090909091,Stand,0,0,0.0
3.0,11,0,11,-1,-1,-0.1890909090909091,Hit,0,1,0.0
4.0,17,0,11,-2,-2,-0.3795620437956204,Stand,0,0,0.0
1.0,21,1,10,-6,-9,-1.772727272727273,Stand,1,2,-3.0
2.0,19,0,10,-5,-8,-1.5817490494296578,Stand,0,2,-3.0
3.0,10,1,10,-5,-8,-1.5817490494296578,Stand,0,2,-3.0
4.0,20,0,10,-5,-8,-1.5817490494296578,Stand,0,2,-3.0
1.0,15,0,8,1,-7,-1.4444444444444446,Stand,0,0,-8.0
2.0,17,0,8,2,-6,-1.2430278884462151,Stand,0,0,-8.0
3.0,10,0,8,2,-6,-1.2430278884462151,Double,0,0,-8.0
4.0,17,0,8,1,-7,-1.456,Stand,0,0,-8.0
1.0,15,0,3,2,-5,-1.087866108786611,Stand,0,2,-7.0
2.0,13,0,3,2,-5,-1.087866108786611,Stand,0,2,-7.0
3.0,10,0,3,2,-5,-1.087866108786611,Double,0,2,-7.0
4.0,16,0,3,3,-4,-0.8739495798319328,Stand,0,2,-7.0
1.0,16,0,3,2,-3,-0.6872246696035242,Stand,0,2,-5.0
2.0,9,1,3,3,-2,-0.4601769911504425,Stand,0,2,-5.0
3.0,15,0,3,3,-2,-0.4601769911504425,Stand,0,2,-5.0
4.0,9,0,3,3,-2,-0.4601769911504425,Double,0,2,-5.0
1.0,21,1,8,-1,-3,-0.7289719626168225,Stand,1,2,-2.0
2.0,10,0,8,-1,-3,-0.7289719626168225,Double,0,2,-2.0
3.0,17,0,8,-2,-4,-0.9765258215962442,Stand,0,0,-2.0
4.0,16,1,8,-3,-5,-1.2264150943396228,Stand,0,0,-2.0
1.0,21,1,10,-3,-9,-2.3168316831683167,Stand,1,2,-6.0
2.0,17,0,10,-3,-9,-2.3168316831683167,Stand,0,2,-6.0
3.0,11,0,10,-3,-9,-2.3168316831683167,Double,0,2,-6.0
4.0,9,1,10,-3,-9,-2.328358208955224,Stand,0,2,-6.0
1.0,14,1,4,-1,-1,-0.17275747508305647,Stand,0,2,0.0
2.0,15,0,4,-1,-1,-0.17275747508305647,Stand,0,2,0.0
3.0,20,0,4,-1,-1,-0.17275747508305647,Stand,0,2,0.0
4.0,16,0,4,-1,-1,-0.17275747508305647,Stand,0,2,0.0
1.0,11,0,2,2,2,0.3611111111111111,Double,0,0,0.0
2.0,10,0,2,2,2,0.3623693379790941,Double,0,0,0.0
3.0,13,0,2,3,3,0.5454545454545454,Stand,0,0,0.0
4.0,19,0,2,3,3,0.5454545454545454,Stand,0,0,0.0
1.0,15,0,4,5,7,1.3236363636363637,Stand,0,0,2.0
2.0,12,0,4,5,7,1.3236363636363637,Stand,0,0,2.0
3.0,9,0,4,6,8,1.5182481751824817,Double,0,0,2.0
4.0,15,0,4,6,8,1.5238095238095237,Stand,0,0,2.0
1.0,16,0,4,-3,5,0.9923664122137404,Stand,0,0,8.0
2.0,19,0,4,-3,5,0.9923664122137404,Stand,0,2,8.0
3.0,17,0,4,-3,5,0.9923664122137404,Stand,0,1,8.0
4.0,20,0,4,-3,5,0.9923664122137404,Stand,0,2,8.0
1.0,16,0,10,-4,2,0.41434262948207173,Hit,0,0,6.0
2.0,20,0,10,-4,2,0.41600000000000004,Stand,0,1,6.0
3.0,18,0,10,-4,2,0.41600000000000004,Stand,0,0,6.0
4.0,13,0,10,-4,2,0.41600000000000004,Hit,0,2,6.0
1.0,20,0,5,-1,0,0.0,Stand,0,2,1.0
2.0,4,1,5,-1,0,0.0,Double,0,2,1.0
3.0,12,0,5,0,1,0.2184873949579832,Stand,0,0,1.0
4.0,19,0,5,0,1,0.2184873949579832,Stand,0,2,1.0
1.0,14,0,11,0,1,0.22907488986784144,Hit,0,0,1.0
2.0,13,0,11,0,1,0.23008849557522126,Hit,0,0,1.0
3.0,18,0,11,-2,-1,-0.23214285714285715,Stand,0,0,1.0
3.1,18,0,11,-3,-2,-0.4663677130044843,Stand,0,0,1.0
4.0,17,0,11,-1,0,0.0,Stand,0,0,1.0
1.0,20,0,10,-2,-3,-0.7393364928909953,Stand,0,1,-1.0
2.0,11,0,10,-2,-3,-0.7393364928909953,Double,0,0,-1.0
3.0,20,0,10,-2,-3,-0.7464114832535885,Stand,0,1,-1.0
4.0,20,0,10,-2,-3,-0.7464114832535885,Stand,0,1,-1.0
1.0,16,1,9,2,-2,-0.5279187817258884,Hit,0,2,-4.0
2.0,11,0,9,3,-1,-0.2653061224489796,Double,0,2,-4.0
3.0,12,0,9,2,-2,-0.5333333333333333,Hit,0,0,-4.0
4.0,16,1,9,0,-4,-1.077720207253886,Stand,0,0,-4.0
1.0,19,0,7,2,2,0.34551495016611294,Stand,0,1,0.0
2.0,17,0,7,3,3,0.52,Stand,0,0,0.0
3.0,16,0,7,3,3,0.5217391304347826,Hit,0,0,0.0
3.1,11,0,7,3,3,0.5252525252525252,Double,0,0,0.0
4.0,14,0,7,2,2,0.3513513513513513,Stand,0,0,0.0
1.0,14,0,3,5,8,1.4596491228070174,Stand,0,0,3.0
2.0,11,0,3,5,8,1.4596491228070174,Double,0,0,3.0
3.0,9,0,3,6,9,1.647887323943662,Double,0,0,3.0
4.0,13,0,3,5,8,1.469964664310954,Stand,0,0,3.0
1.0,14,1,9,-3,4,0.7675276752767527,Stand,0,0,7.0
2.0,19,0,9,-4,3,0.5777777777777777,Stand,0,2,7.0
3.0,21,1,9,-4,3,0.5777777777777777,Stand,1,2,7.0
4.0,21,1,9,-4,3,0.5777777777777777,Stand,1,2,7.0
1.0,15,0,8,1,5,1.0038610038610039,Stand,0,0,4.0
2.0,19,0,8,1,5,1.0116731517509727,Stand,0,2,4.0
3.0,16,0,8,1,5,1.0116731517509727,Stand,0,0,4.0
4.0,19,0,8,1,5,1.0116731517509727,Stand,0,2,4.0
1.0,14,0,6,1,5,1.056910569105691,Stand,0,2,4.0
1.1,13,0,6,2,6,1.273469387755102,Stand,0,2,4.0
2.0,20,0,6,2,6,1.273469387755102,Stand,0,2,4.0
3.0,11,0,6,2,6,1.273469387755102,Double,0,2,4.0
4.0,9,1,6,3,7,1.4918032786885245,Stand,0,2,4.0
1.0,7,1,3,-2,6,1.3506493506493507,Double,0,0,8.0
2.0,20,0,3,-3,5,1.1304347826086956,Stand,0,1,8.0
3.0,10,0,3,-3,5,1.1304347826086956,Double,0,0,8.0
4.0,20,0,3,-2,6,1.3624454148471614,Stand,0,1,8.0
1.0,20,0,10,-1,4,0.9585253456221198,Stand,0,1,5.0
2.0,15,0,10,-1,4,0.9585253456221198,Hit,0,0,5.0
3.0,21,1,10,-2,3,0.7222222222222222,Stand,1,2,5.0
4.0,14,1,10,-3,2,0.4837209302325581,Stand,0,0,5.0
1.0,13,0,10,-2,-1,-0.25365853658536586,Hit,0,0,1.0
2.0,19,0,10,-3,-2,-0.5098039215686275,Stand,0,2,1.0
3.0,19,0,10,-3,-2,-0.5098039215686275,Stand,0,2,1.0
4.0,14,1,10,-4,-3,-0.768472906403941,Stand,0,2,1.0
1.0,19,0,10,-1,-1,-0.17218543046357618,Stand,0,1,0.0
2.0,14,0,10,-1,-1,-0.17218543046357618,Hit,0,0,0.0
3.0,13,0,10,-1,-1,-0.17275747508305647,Hit,0,2,0.0
4.0,15,0,10,-1,-1,-0.17333333333333334,Hit,0,0,0.0
1.0,10,0,6,2,1,0.18055555555555555,Double,0,0,-1.0
2.0,19,0,6,3,2,0.3623693379790941,Stand,0,0,-1.0
3.0,19,0,6,3,2,0.3623693379790941,Stand,0,0,-1.0
4.0,7,1,6,3,2,0.3623693379790941,Double,0,0,-1.0
1.0,13,0,11,-2,-1,-0.1890909090909091,Hit,0,1,1.0
2.0,20,0,11,-1,0,0.0,Stand,0,0,1.0
3.0,13,0,11,-1,0,0.0,Hit,0,0,1.0
4.0,1,1,11,-2,-1,-0.19117647058823528,Hit,0,1,1.0
4.1,14,1,11,-3,-2,-0.3866171003717472,Stand,0,0,1.0
1.0,19,0,2,3,3,0.609375,Stand,0,0,0.0
2.0,16,0,2,3,3,0.609375,Stand,0,0,0.0
3.0,11,0,2,3,3,0.609375,Double,0,0,0.0
4.0,18,0,2,4,4,0.8156862745098039,Stand,0,0,0.0
1.0,17,0,10,0,5,1.0743801652892562,Stand,0,0,5.0
2.0,14,0,10,0,5,1.0743801652892562,Hit,0,0,5.0
3.0,18,1,10,-2,3,0.65,Stand,0,0,5.0
4.0,15,0,10,-2,3,0.65,Hit,0,0,5.0
1.0,17,0,9,-1,1,0.22707423580786024,Stand,0,2,2.0
2.0,10,0,9,-1,1,0.22707423580786024,Double,0,2,2.0
3.0,12,0,9,-2,0,0.0,Hit,0,0,2.0
4.0,19,0,9,-3,-1,-0.22907488986784144,Stand,0,2,2.0
1.0,19,0,4,3,2,0.48148148148148145,Stand,0,0,-1.0
2.0,16,0,4,3,2,0.48148148148148145,Stand,0,0,-1.0
3.0,9,0,4,3,2,0.48148148148148145,Double,0,0,-1.0
4.0,15,0,4,4,3,0.7289719626168225,Stand,0,0,-1.0
1.0,18,0,9,-1,1,0.2561576354679803,Stand,0,0,2.0
2.0,12,0,9,-1,1,0.2561576354679803,Hit,0,0,2.0
3.0,10,1,9,-2,0,0.0,Stand,0,0,2.0
4.0,15,0,9,-2,0,0.0,Stand,0,0,2.0
1.0,18,0,8,0,0,0.0,Stand,0,1,0.0
2.0,10,1,8,-1,-1,-0.2751322751322751,Stand,0,2,0.0
3.0,16,0,8,0,0,0.0,Stand,0,0,0.0
4.0,20,0,8,0,0,0.0,Stand,0,2,0.0
1.0,19,0,9,-1,-1,-0.17275747508305647,Stand,0,1,0.0
2.0,20,0,9,-1,-1,-0.17275747508305647,Stand,0,2,0.0
3.0,15,1,9,-2,-2,-0.3466666666666667,Hit,0,0,0.0
4.0,17,1,9,-2,-2,-0.3501683501683502,Stand,0,0,0.0
1.0,15,0,3,-1,-4,-0.7272727272727273,Stand,0,0,-3.0
2.0,20,0,3,-1,-4,-0.7272727272727273,Stand,0,0,-3.0
3.0,16,0,3,-1,-4,-0.7272727272727273,Stand,0,0,-3.0
4.0,17,0,3,-1,-4,-0.7272727272727273,Stand,0,0,-3.0
1.0,15,0,6,1,-4,-0.7563636363636363,Stand,0,2,-5.0
2.0,12,0,6,1,-4,-0.7563636363636363,Stand,0,2,-5.0
3.0,8,1,6,1,-4,-0.7563636363636363,Stand,0,2,-5.0
4.0,17,0,6,1,-4,-0.7563636363636363,Stand,0,2,-5.0
1.0,20,0,10,-2,-7,-1.378787878787879,Stand,0,1,-5.0
2.0,16,0,10,-2,-7,-1.378787878787879,Hit,0,0,-5.0
3.0,19,0,10,-3,-8,-1.5817490494296578,Stand,0,0,-5.0
4.0,17,0,10,-2,-7,-1.3946360153256705,Stand,0,0,-5.0
1.0,16,0,5,-1,-9,-1.8645418326693228,Stand,0,0,-8.0
2.0,9,1,5,-1,-9,-1.8645418326693228,Stand,0,0,-8.0
3.0,11,0,5,-1,-9,-1.8645418326693228,Double,0,1,-8.0
4.0,21,1,5,-1,-9,-1.872,Stand,1,2,-8.0
1.0,11,0,9,-1,-10,-2.175732217573222,Double,0,2,-9.0
2.0,17,0,9,-1,-10,-2.184873949579832,Stand,0,2,-9.0
3.0,20,0,9,-1,-10,-2.184873949579832,Stand,0,2,-9.0
4.0,16,0,9,-1,-10,-2.184873949579832,Stand,0,2,-9.0
1.0,10,0,2,3,-7,-1.6035242290748901,Double,0,2,-10.0
2.0,20,1,2,2,-8,-1.8654708520179373,Stand,0,2,-10.0
3.0,12,0,2,2,-8,-1.8654708520179373,Stand,0,2,-10.0
4.0,12,0,2,2,-8,-1.8654708520179373,Stand,0,2,-10.0
1.0,21,1,10,0,-11,-2.7109004739336493,Stand,1,2,-11.0
2.0,11,0,10,0,-11,-2.7109004739336493,Double,0,2,-11.0
3.0,19,1,10,0,-11,-2.763285024154589,Stand,0,2,-11.0
4.0,14,0,10,0,-11,-2.763285024154589,Hit,0,2,-11.0
1.0,14,0,5,4,4,0.6887417218543047,Stand,0,0,0.0
2.0,15,0,5,4,4,0.6910299003322259,Stand,0,0,0.0
2.1,9,1,5,3,3,0.52,Stand,0,0,0.0
3.0,11,0,5,3,3,0.52,Double,0,0,0.0
4.0,13,0,5,4,4,0.6956521739130435,Stand,0,0,0.0
1.0,14,0,10,3,7,1.2682926829268293,Hit,0,2,4.0
2.0,11,0,10,3,7,1.2727272727272727,Double,0,0,4.0
3.0,18,0,10,3,7,1.2771929824561403,Stand,0,0,4.0
4.0,16,0,10,4,8,1.4647887323943662,Hit,0,0,4.0
1.0,18,0,3,1,7,1.3333333333333333,Stand,0,2,6.0
2.0,12,0,3,1,7,1.3333333333333333,Stand,0,0,6.0
3.0,7,1,3,1,7,1.3333333333333333,Double,0,0,6.0
4.0,13,0,3,1,7,1.338235294117647,Stand,0,0,6.0
1.0,17,0,3,2,8,1.6,Stand,0,0,6.0
2.0,15,1,3,1,7,1.4054054054054055,Stand,0,0,6.0
3.0,13,0,3,1,7,1.4054054054054055,Stand,0,0,6.0
4.0,11,0,3,1,7,1.4054054054054055,Double,0,1,6.0
1.0,19,0,7,-2,5,1.056910569105691,Stand,0,0,7.0
2.0,19,0,7,-2,5,1.056910569105691,Stand,0,0,7.0
3.0,19,1,7,-2,5,1.0655737704918031,Stand,0,0,7.0
4.0,13,0,7,-2,5,1.0655737704918031,Stand,0,0,7.0
1.0,20,1,11,0,5,1.1255411255411254,Stand,0,2,5.0
2.0,20,0,11,1,6,1.3565217391304347,Stand,0,2,5.0
3.0,14,0,11,2,7,1.5895196506550218,Hit,0,0,5.0
4.0,21,1,11,2,7,1.5964912280701753,Stand,1,2,5.0
1.0,20,0,2,1,9,2.146788990825688,Stand,0,2,8.0
2.0,17,0,2,0,8,1.9170506912442395,Stand,0,2,8.0
3.0,15,0,2,0,8,1.9170506912442395,Stand,0,2,8.0
4.0,14,1,2,-1,7,1.6851851851851851,Stand,0,2,8.0
1.0,20,0,8,0,7,1.7843137254901962,Stand,0,2,7.0
2.0,16,0,8,-1,6,1.536945812807882,Stand,0,0,7.0
3.0,12,0,8,-1,6,1.536945812807882,Hit,0,0,7.0
4.0,14,1,8,-3,4,1.0348258706467661,Hit,0,0,7.0
1.0,16,0,6,2,2,0.34437086092715236,Stand,0,2,0.0
2.0,17,0,6,1,1,0.17275747508305647,Stand,0,2,0.0
3.0,15,0,6,1,1,0.17275747508305647,Stand,0,2,0.0
4.0,17,0,6,1,1,0.17275747508305647,Stand,0,2,0.0
1.0,12,0,10,0,-1,-0.17993079584775087,Hit,0,0,-1.0
1.1,18,0,10,-2,-3,-0.5435540069686411,Stand,0,0,-1.0
2.0,13,0,10,-2,-3,-0.5435540069686411,Hit,0,0,-1.0
3.0,19,0,10,-3,-4,-0.7272727272727273,Stand,0,0,-1.0
4.0,16,0,10,-3,-4,-0.7272727272727273,Hit,0,0,-1.0
1.0,20,0,8,-2,-7,-1.3236363636363637,Stand,0,2,-5.0
2.0,20,0,8,-2,-7,-1.3236363636363637,Stand,0,2,-5.0
3.0,16,0,8,-3,-8,-1.5182481751824817,Stand,0,2,-5.0
4.0,14,0,8,-3,-8,-1.5182481751824817,Stand,0,2,-5.0
1.0,14,0,4,0,-8,-1.5817490494296578,Stand,0,0,-8.0
2.0,17,0,4,0,-8,-1.5817490494296578,Stand,0,0,-8.0
3.0,18,0,4,0,-8,-1.5817490494296578,Stand,0,1,-8.0
4.0,8,1,4,-1,-9,-1.786259541984733,Stand,0,1,-8.0
4.1,10,0,4,0,-8,-1.5938697318007664,Double,0,0,-8.0
1.0,16,0,10,3,-3,-0.6341463414634146,Hit,0,1,-6.0
2.0,18,0,10,3,-3,-0.6393442622950819,Stand,0,0,-6.0
3.0,11,0,10,4,-2,-0.4279835390946502,Double,0,0,-6.0
4.0,16,0,10,5,-1,-0.21487603305785122,Hit,0,0,-6.0
1.0,17,0,8,4,1,0.22608695652173913,Stand,0,2,-3.0
2.0,15,0,8,4,1,0.22608695652173913,Hit,0,0,-3.0
3.0,10,0,8,4,1,0.22707423580786024,Double,0,2,-3.0
4.0,17,0,8,2,-1,-0.22907488986784144,Stand,0,2,-3.0
1.0,18,0,6,-2,-2,-0.34437086092715236,Stand,0,0,0.0
2.0,19,0,6,-2,-2,-0.34437086092715236,Stand,0,0,0.0
3.0,20,0,6,-2,-2,-0.34437086092715236,Stand,0,1,0.0
4.0,15,0,6,-2,-2,-0.34437086092715236,Stand,0,0,0.0
1.0,21,1,10,-1,-2,-0.35738831615120276,Stand,1,2,-1.0
2.0,14,0,10,-1,-2,-0.35738831615120276,Hit,0,0,-1.0
3.0,14,0,10,-2,-3,-0.5379310344827587,Hit,0,0,-1.0
4.0,17,0,10,-3,-4,-0.7197231833910035,Stand,0,2,-1.0
1.0,11,0,8,3,0,0.0,Double,0,0,-3.0
2.0,20,0,8,3,0,0.0,Stand,0,1,-3.0
3.0,15,0,8,3,0,0.0,Stand,0,0,-3.0
4.0,17,0,8,4,1,0.1897810218978102,Stand,0,0,-3.0
1.0,12,0,4,5,8,1.5938697318007664,Stand,0,0,3.0
2.0,5,1,4,5,8,1.5938697318007664,Double,0,2,3.0
3.0,9,0,4,6,9,1.8,Double,0,0,3.0
4.0,17,0,4,5,8,1.6124031007751938,Stand,0,0,3.0
1.0,21,1,3,2,11,2.3157894736842106,Stand,1,2,9.0
2.0,16,0,3,2,11,2.3252032520325203,Stand,0,0,9.0
3.0,14,0,3,2,11,2.3346938775510204,Stand,0,0,9.0
4.0,17,0,3,2,11,2.3346938775510204,Stand,0,0,9.0
1.0,12,0,5,1,13,2.9012875536480687,Stand,0,2,12.0
2.0,12,0,5,1,13,2.9012875536480687,Stand,0,2,12.0
3.0,15,0,5,1,13,2.9012875536480687,Stand,0,2,12.0
4.0,15,0,5,1,13,2.9012875536480687,Stand,0,2,12.0
1.0,16,0,7,1,12,2.823529411764706,Stand,0,0,11.0
2.0,10,1,7,1,12,2.823529411764706,Stand,0,0,11.0
3.0,10,1,7,1,12,2.823529411764706,Stand,0,0,11.0
4.0,11,0,7,1,12,2.823529411764706,Double,0,0,11.0
1.0,15,1,7,2,15,3.75,Hit,0,0,13.0
2.0,10,1,7,1,14,3.5339805825242716,Stand,0,2,13.0
3.0,16,0,7,2,15,3.823529411764706,Stand,0,0,13.0
4.0,17,0,7,2,15,3.823529411764706,Stand,0,0,13.0
1.0,20,0,10,-6,10,2.694300518134715,Stand,0,1,16.0
2.0,19,0,10,-6,10,2.694300518134715,Stand,0,0,16.0
3.0,17,0,10,-5,11,2.9791666666666665,Stand,0,0,16.0
4.0,21,1,10,-5,11,2.9791666666666665,Stand,1,2,16.0
1.0,9,1,4,3,3,0.5182724252491695,Stand,0,2,0.0
2.0,17,0,4,3,3,0.5182724252491695,Stand,0,2,0.0
3.0,8,1,4,3,3,0.5182724252491695,Stand,0,2,0.0
4.0,11,0,4,3,3,0.5182724252491695,Double,0,2,0.0
1.0,13,0,8,3,7,1.2638888888888888,Hit,0,0,4.0
2.0,8,1,8,3,7,1.2682926829268293,Stand,0,1,4.0
3.0,11,0,8,3,7,1.2682926829268293,Double,0,2,4.0
4.0,13,0,8,3,7,1.2771929824561403,Hit,0,0,4.0
1.0,11,0,6,5,12,2.2857142857142856,Double,0,2,7.0
2.0,17,0,6,4,11,2.1029411764705883,Stand,0,2,7.0
3.0,12,0,6,4,11,2.1029411764705883,Stand,0,2,7.0
4.0,9,0,6,4,11,2.1029411764705883,Double,0,2,7.0
1.0,15,0,10,-2,8,1.6,Hit,0,0,10.0
2.0,20,0,10,-2,8,1.606177606177606,Stand,0,1,10.0
3.0,13,0,10,-2,8,1.606177606177606,Hit,0,0,10.0
4.0,11,0,10,-3,7,1.4108527131782946,Double,0,2,10.0
1.0,16,0,10,3,8,1.6910569105691056,Hit,0,2,5.0
2.0,19,0,10,5,10,2.1311475409836063,Stand,0,0,5.0
3.0,16,0,10,6,11,2.353909465020576,Stand,0,0,5.0
4.0,19,1,10,7,12,2.589211618257261,Stand,0,0,5.0
1.0,10,1,10,0,11,2.508771929824561,Stand,0,1,11.0
2.0,17,0,10,0,11,2.508771929824561,Stand,0,0,11.0
3.0,11,0,10,0,11,2.508771929824561,Double,0,2,11.0
4.0,9,1,10,-2,9,2.0707964601769913,Stand,0,0,11.0
1.0,20,0,10,-8,-8,-1.3774834437086094,Stand,0,2,0.0
2.0,21,1,10,-8,-8,-1.3774834437086094,Stand,1,2,0.0
3.0,20,0,10,-8,-8,-1.3774834437086094,Stand,0,2,0.0
4.0,17,0,10,-8,-8,-1.3774834437086094,Stand,0,0,0.0
1.0,16,0,3,4,-4,-0.7123287671232877,Stand,0,0,-8.0
2.0,10,0,3,4,-4,-0.7123287671232877,Double,0,0,-8.0
3.0,15,0,3,5,-3,-0.5360824742268041,Stand,0,0,-8.0
4.0,9,0,3,5,-3,-0.5360824742268041,Double,0,0,-8.0
1.0,21,1,8,-5,-8,-1.4910394265232976,Stand,1,2,-3.0
2.0,17,0,8,-5,-8,-1.4910394265232976,Stand,0,0,-3.0
3.0,17,0,8,-5,-8,-1.4910394265232976,Stand,0,0,-3.0
4.0,18,0,8,-5,-8,-1.4910394265232976,Stand,0,0,-3.0
1.0,11,0,10,3,-6,-1.1598513011152416,Double,0,0,-9.0
2.0,12,0,10,4,-5,-0.9701492537313432,Hit,0,0,-9.0
3.0,20,0,10,3,-6,-1.177358490566038,Stand,0,2,-9.0
4.0,7,1,10,3,-6,-1.177358490566038,Hit,0,2,-9.0
1.0,11,0,4,1,-4,-0.8221343873517787,Double,0,2,-5.0
2.0,9,1,4,1,-4,-0.8253968253968255,Stand,0,2,-5.0
3.0,20,0,4,1,-4,-0.8253968253968255,Stand,0,2,-5.0
4.0,7,1,4,1,-4,-0.8253968253968255,Double,0,2,-5.0
1.0,11,0,2,5,-1,-0.21666666666666667,Double,0,1,-6.0
2.0,17,0,2,4,-2,-0.4369747899159664,Stand,0,0,-6.0
3.0,19,0,2,3,-3,-0.6582278481012659,Stand,0,1,-6.0
4.0,9,1,2,3,-3,-0.6582278481012659,Stand,0,1,-6.0
1.0,15,0,2,6,4,0.9327354260089686,Double,0,0,-2.0
1.1,13,0,2,4,2,0.47058823529411764,Stand,0,0,-2.0
2.0,17,0,2,4,2,0.47058823529411764,Stand,0,0,-2.0
3.0,19,0,2,4,2,0.4727272727272727,Stand,0,1,-2.0
4.0,17,0,2,3,1,0.2374429223744292,Stand,0,0,-2.0
1.0,20,0,10,-5,-4,-1.0,Stand,0,1,1.0
2.0,20,0,10,-5,-4,-1.0,Stand,0,1,1.0
3.0,13,0,10,-4,-3,-0.7536231884057971,Hit,0,0,1.0
4.0,21,1,10,-5,-4,-1.0097087378640777,Stand,1,2,1.0
1.0,18,0,10,-1,-1,-0.17275747508305647,Stand,0,1,0.0
2.0,14,1,10,-2,-2,-0.3466666666666667,Stand,0,0,0.0
3.0,18,0,10,-2,-2,-0.3466666666666667,Stand,0,1,0.0
4.0,20,0,10,0,0,0.0,Stand,0,2,0.0
1.0,13,0,5,0,2,0.3623693379790941,Stand,0,0,2.0
2.0,15,0,5,0,2,0.3623693379790941,Stand,0,0,2.0
3.0,9,0,5,0,2,0.3623693379790941,Double,0,1,2.0
